,VALUE,SMILES,MolWt
3424,-2.72,Oc1ccc(C(OCCCC)=O)cc1,194.094294308
3425,-2.73,OC(c1ccccc1I)=O,247.9334274
3426,-2.73,O=C(N(c1c(C)cccc1CC)C(C)COC)CCl,283.13390662399996
3427,-2.73,CCCCCCl,106.05492803199999
3428,-2.74,O=C(N1C)NC(C(C2=CCCCC2)(C)C1=O)=O,236.116092372
3429,-2.75,CCCCCCCCC(O)=O,158.130679816
3430,-2.75,O=C(c(nc(Cl)c(Cl)c1N)c1Cl)O,239.926010376
3431,-2.76,C(C2)(C=C)C1CC(C(O)c3ccnc4c3cc(OC)cc4)N2CC1,324.18377800800005
3432,-2.77,S=C2C1=C(N=CN2)N=CC=N1,164.015667128
3433,-2.78,c12c(cccc3)c3ncc1cccc2,179.073499288
3434,-2.8,Clc(c(C)cc(O)c1)c1C,156.034192588
3435,-2.8,Cc1c(C)cccc1,106.07825032
3436,-2.81,O=C(NCc2ccccc2)Cn1c(N(=O)=O)ncc1,260.090940244
3437,-2.82,CN2C(ON(C2=O)c1ccc(c(Cl)c1)Cl)=O,259.975547412
3438,-2.82,Cc1cc(C)ccc1,106.07825032
3439,-2.82,OC4C13C(C5N(C(O)C6CC)C(C4C6C5)C3)N(C)c2c1cccc2,326.199428072
3440,-2.82,O=S(c1ccc(N)cc1)(c2ccc(N)cc2)=O,248.061948624
3441,-2.84,CC(Nc1ccc(Cl)cc1)=O,169.029441556
3442,-2.85,Cc1nc(NS(=O)(c2ccc(cc2)N)=O)ncc1,264.068096624
3443,-2.86,Nc1ncc(Cc2cc(OC)c(OC)c(OC)c2)c(N)n1,290.137890436
3444,-2.86,O=C(O)C(N)Cc1cc(I)c(O)c(I)c1,432.86718914799997
3445,-2.87,O=C(C(C4=O)=C(O)C(N(C)C)C3C(O)C2C(C)c1c(C(C2=C(O)C34O)=O)c(O)ccc1)N,444.1532657279999
3446,-2.87,O=C1C(Cl)=C(N)C=NN1c2ccccc2,221.035589556
3447,-2.88,CN(C2C1CC4C(C(c3c(C4(O)C)c(Cl)ccc3O)=O)=C(C1(C(C(C(N)=O)=C2O)=O)O)O)C,478.11429337599986
3448,-2.89,O=C(N(C)C)Nc1ccc(Cl)cc1,198.055990652
3449,-2.89,CC(C)CCBr,150.004412452
3450,-2.91,O=S(Nc(onc2C)c2C)(c1ccc(N)cc1)=O,267.067762276
3451,-2.92,Oc1c(cccc2O)c2ccc1,160.052429496
3452,-2.92,C=CCc1ccc(OC)cc1,148.088815004
3453,-2.92,NC(c(cccc1)c1C(N)=O)=O,164.058577496
3454,-2.93,O=C(N(C)C)Nc1cc(OC(NC(C)(C)C)=O)ccc1,279.158291532
3455,-2.93,O=C2c1c(O)cc(OC)cc1Oc(cc3)c2cc3O,258.05282342000004
3456,-2.96,CCCCI,183.974898288
3457,-2.96,COc1cc(NS(=O)(c2ccc(cc2)N)=O)nc(OC)n1,310.073575928
3458,-2.98,O=C(N(C)C)C(c2ccccc2)c1ccccc1,239.131014164
3459,-3.0,O=C(OCC)C=Cc1ccccc1,176.083729624
3460,-3.0,O=C(CC)Nc1cc(Cl)c(Cl)cc1,217.006119268
3461,-3.0,O=C(N1)NC(C(C2=CCCCCC2)(CC)C1=O)=O,250.131742436
3462,-3.01,CCCCCCCCCO,144.15141526
3463,-3.01,O=C(NC1C2C3CCCC3C(C1)C2)N(C)C,222.173213324
3464,-3.01,C#CCCCCC,96.093900384
3465,-3.02,CCCCc1c(O)nc(NCC)nc1C,209.152812228
3466,-3.03,CCN(c1ccccc1)CC,149.12044948
3467,-3.04,O=C([NH]O)C(c1ccc(CC(C)C)cc1)C,221.141578848
3468,-3.04,CC(C)Nc1nc(NCC)nc(SC)n1,227.12046654399998
3469,-3.05,O=S(c1c2cc(Cl)c(S(N)(=O)=O)c1)(NC=N2)=O,294.94882535200003
3470,-3.05,O=S(c1ccccc1)(NC(NCCCC)=O)=O,256.088163372
3471,-3.05,Clc1c(Cl)cccc1,145.969005488
3472,-3.07,OC(c2c(cccc4)c4ncc2)C1N(CC3)CC(C=C)C3C1,294.17321332399996
3473,-3.07,BrCCCCC,150.004412452
3474,-3.08,Oc(cc(O)cc3)c3C2=C(O)C(c1c(O)cc(O)cc1O2)=O,302.04265266
3475,-3.09,OC(C3N4CC(C=C)C(CC4)C3)c1ccnc2c1cccc2,294.17321332399996
3476,-3.09,CC1(CCC2C3C)C=CC(C(C)=C1C2OC3=O)=O,246.125594436
3477,-3.11,CCc1ccc(C)cc1,120.093900384
3478,-3.11,O=C1CCC2(C)C(CCC3C2C(CC4(C)C3CCC4(O)C(CO)=O)=O)=C1,360.1936739959999
3479,-3.12,ClCCCCCC,120.07057809599999
3480,-3.12,Oc1cccc3c1C(C2=C(O)C(C(C(C(N)=O)=C(O)C4N(C)C)=O)(O)C4CC2C3(O)C)=O,444.1532657279999
3481,-3.12,ClC(F)(F)C(F)(F)Cl,169.93131824
3482,-3.13,O=C(c(cccc1)c1C(OCC=C)=O)OCC=C,246.089208928
3483,-3.13,CC=Cc1ccc(OC)cc1,148.088815004
3484,-3.13,Fc1ccc(I)cc1,221.934176348
3485,-3.14,OC(C2(C(C(O)=C1C(N)=O)N(C)C))(C(O)=C(C3=O)C(C2O)(C(C)(O)c4c3c(O)ccc4))C1=O,460.14818034799987
3486,-3.14,COc1c(C(C4c(ccc(OC)c5OC)c5C(O4)=O)N(C)CC3)c3cc2c1OCO2,413.147452076
3487,-3.14,O=C(C(SCCO2)=C2C)Nc1ccccc1,235.066699656
3488,-3.15,Clc1nc(NC(C)(C)C#N)nc(NCC)n1,240.08902209599998
3489,-3.15,O=C(Nc2ccccc2)Nc1ccccc1,212.094963004
3490,-3.15,O=C(c(cccc2)c2O)Oc1ccccc1,214.06299418
3491,-3.18,CCN(CCNC(c1c(OC)cc(N)c(Cl)c1)=O)CC,299.140054624
3492,-3.18,Sc2nc1ccccc1s2,166.98634116
3493,-3.2,Cc(c(C)ccc1)c1C,120.093900384
3494,-3.21,Brc1cc(Cl)ccc1,189.918489908
3495,-3.21,CCc(cccc1)c1C,120.093900384
3496,-3.22,O=C(O)C(c2ccccc2)c1ccccc1,212.083729624
3497,-3.23,C=CCCCC,84.093900384
3498,-3.24,Clc(cc(N)cc1)c1Cl,160.97990452
3499,-3.24,CC(Nc1c(C)cc(C)c(NS(=O)(C(F)(F)F)=O)c1)=O,310.05989793599997
3500,-3.25,CC(Nc(cc1)ccc1I)=O,260.965061876
3501,-3.26,O=C(N(c1c(CC)cccc1CC)COC)CCl,269.11825656
3502,-3.26,O=C(c(cc1)ccc1N)OCCCCC,207.125928784
3503,-3.26,COC(c1c(Cl)c(N)cc(Cl)c1)=O,218.985383824
3504,-3.27,O=C(OCCNCCCCC)c(cc1)ccc1N,250.168127944
3505,-3.27,O=C(c1cc(I)ccc1)O,247.9334274
3506,-3.27,CC1=CCCCC1,96.093900384
3507,-3.27,CC(C)c1ccccc1,120.093900384
3508,-3.28,COc1nnc(NS(=O)(c2ccc(cc2)N)=O)cc1,280.063011244
3509,-3.28,O=C(NC)Oc1c(cccc2)c2ccc1,201.078978592
3510,-3.3,CC1CCCC1,84.093900384
3511,-3.3,Cc1c(C(Nc2ccccc2)=O)cco1,201.078978592
3512,-3.31,O=C(c(cc1I)c(c(I)c1)O)O,389.82498998799997
3513,-3.31,O=C(c1ccc(Cl)cc1)O,155.99780708
3514,-3.31,CC(CCCCCCCC)=O,156.15141526
3515,-3.31,Cc(cc(C)cc1)c1C,120.093900384
3516,-3.32,O=C(C5)N(C4C2(CC7)C(N7C6)CC3C6=CCOC5C34)c1c2cccc1,334.168127944
3517,-3.33,Brc1cc(C#N)cc(Br)c1O,274.85813791600003
3518,-3.35,CCOP(OCC)(N2C(c1ccccc1C2=O)=O)=S,299.038115558
3519,-3.36,c12c(cccn3)c3ccc1cccc2,179.073499288
3520,-3.36,S=C(N1)NC(C(C(C)CCC)(CC)C1=O)=O,242.108898816
3521,-3.37,OC4CCC3(C)C2CC(O)C1(C)C(C(C)CCC(O)=O)CCC1C2C(O)CC3C4,408.28757437999997
3522,-3.37,CCN(C=C1C(O)=O)c(nc(C)cc2)c2C1=O,232.084792244
3523,-3.37,C1(CN2CCC1CC2(C(c3ccnc4c3cc(cc4)OC)(O)))C=C,324.18377800799993
3524,-3.37,CCCc1ccccc1,120.093900384
3525,-3.37,OC(c2ccc(F)cc2)(c3c(F)cccc3)Cn1cncn1,301.1026684760001
3526,-3.39,CCCCCCCC(OC)=O,158.130679816
3527,-3.39,S=C(SCC(Cl)=C)N(CC)CC,223.025619128
3528,-3.39,O=C(NS(c1ccc(C)cc1)(=O)=O)NCCCC,270.103813436
3529,-3.4,CN(C)CCC=C1c3c(cccc3)OCc2c1cccc2,279.162314292
3530,-3.4,O=C(O)CCCCCCCCC=C,184.14632988
3531,-3.4,Cc1cc(C)cc(C)c1,120.093900384
3532,-3.42,CCOC2Oc1ccc(cc1C2(C)C)OS(C)(=O)=O,286.087494676
3533,-3.43,O=C1CCC2(C)C(CCC3C2(F)C(O)CC4(C)C3CCC4(O)C(CO)=O)=C1,380.19990224799994
3534,-3.43,O=C(Nc1cc(C(F)(F)F)ccc1)N(C)C,232.082347632
3535,-3.44,CCCCCCCCCC(O)=O,172.14632988
3536,-3.46,S=C(N1)NC(C(C(C)CCC)(CC=C)C1=O)=O,254.108898816
3537,-3.48,CC(C(CC2)=CC1=O)(CC1)C(C(C3)=O)C2C(CCC4=O)C34C,300.17254462799997
3538,-3.48,O=C(c1ccccc1)OCCCC,178.099379688
3539,-3.48,Oc1ccc(c2ccccc2)cc1,170.07316494
3540,-3.5,Brc(cccc1)c1Br,233.867974328
3541,-3.51,O=S(Nc1ncccn1)(c2ccc(N)cc2)=O,250.05244656
3542,-3.51,c1(Nc2ccccc2)ccccc1,169.089149352
3543,-3.52,O=C(Nc1cc(Cl)c(Cl)cc1)N(C)OC,248.01193292
3544,-3.52,Cc1cc(Br)ccc1,169.973112324
3545,-3.52,Cc(cccc1)c1Cl,126.023627904
3546,-3.54,O=N(c1c(cccc2)c2ccc1)=O,173.047678464
3547,-3.55,CC(C)(C)CC,86.109550448
3548,-3.57,O=C(N(CC)CC)C(Oc1cccc2c1cccc2)C,271.157228912
3549,-3.59,O=S(N(C(C)=O)c1c(C)c(C)no1)(c(cc2)ccc2N)=O,309.07832696
3550,-3.59,O=S2(c1cc(S(N)(=O)=O)c(C(F)(F)F)cc1NC(Cc3ccccc3)N2)=O,421.037782588
3551,-3.59,Clc1c(Cl)cc(Cl)cc1,179.930033136
3552,-3.59,O=C(c(cccc2)c2O)Nc1ccccc1,213.078978592
3553,-3.6,c12ccccc1cccc2,128.062600256
3554,-3.6,Clc(cccc1)c1C(c(cc(Cl)cc3)c3NC2=O)=NC2O,320.01193292
3555,-3.61,Oc1c(I)cc(C#N)cc1I,370.830409716
3556,-3.61,O=C(C(C)(C)C)C(n2cncn2)Oc1ccc(Cl)cc1,293.093104432
3557,-3.63,CCCCCCCCCCO,158.167065324
3558,-3.63,Brc1ccc(Cl)cc1,189.918489908
3559,-3.64,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(O)C(CO)=O)=C1,392.19990224799994
3560,-3.64,CC(CCC(O)=O)C3CCC4C2C(O)CC1CC(O)CCC1(C)C2CCC34C,392.29265976
3561,-3.66,CNCCCN1c3c(cccc3)CCc2c1cccc2,266.178298704
3562,-3.66,C#CCCCCCC,110.109550448
3563,-3.67,Clc1c(ccc(Cl)c1)OCCCC(O)=O,248.00069954
3564,-3.68,Cc1cc2c(N=C(C(N3)=O)C(N2CC(O)C(O)C(O)CO)=NC3=O)cc1C,376.13828436
3565,-3.68,O=S(NC(NN2CCCCCC2)=O)(c1ccc(C)cc1)=O,311.130362532
3566,-3.69,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(O)C4(O)C(CO)=O)=C1,394.1791668039999
3567,-3.69,CC12C(CCC(C3(CCC4=O))C2CCC34C)=CC(CC1)=O,286.193280072
3568,-3.7,O=C(c2ccccc2)c1cccc(C(C(O)=O)C)c1,254.094294308
3569,-3.7,O=S(Nc1cnccn1)(c(cc2)ccc2N)=O,250.05244656
3570,-3.71,O=C(CC)N(c2ccccc2)C1(COC)CCN(CCc3cccs3)CC1,386.2027992
3571,-3.73,O=C(C1CCCC)N(c2ccc(O)cc2)N(c3ccccc3)C1=O,324.14739249999997
3572,-3.74,CC(C)CCC,86.109550448
3573,-3.75,CCc1ccc(CC)cc1,134.109550448
3574,-3.75,O=NN(c2ccccc2)c1ccccc1,198.07931294
3575,-3.77,O=C(OC)C(Cl)Cc1ccc(Cl)cc1,232.00578492
3576,-3.77,Cc1cc(cccc2)c2cc1,142.07825032
3577,-3.78,CC2Nc1cc(Cl)c(S(N)(=O)=O)cc1C(N2c3ccccc3C)=O,365.06009005199996
3578,-3.79,Cc1cccc(C)c1NC(c2cc(S(N)(=O)=O)c(cc2O)Cl)=O,354.04410564
3579,-3.8,O=C2CN=C(c3ccccc3)c1cc(N(=O)=O)ccc1N2C,295.095691276
3580,-3.81,CCOc2ccc1nc(S(N)(=O)=O)sc1c2,258.01328418
3581,-3.81,O=C(C1CCCC)N(c2ccccc2)N(c3ccccc3)C1=O,308.15247787999994
3582,-3.81,BrCCCCCC,164.020062516
3583,-3.82,C12CC(O)CCC1(C)C3C(C(CCC4C(CCC(O)=O)C)C4(C)CC3)CC2O,392.29265975999994
3584,-3.84,c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC,293.199093724
3585,-3.89,CC(CC)c1ccccc1,134.109550448
3586,-3.93,Clc1c(cccc2)c2ccc1,162.023627904
3587,-3.95,CCCCCCOC(c1ccc(N)cc1)=O,221.141578848
3588,-3.95,Oc1c(cc(Cl)cc1)Cc(cc(Cl)cc2)c2O,268.00578492
3589,-3.96,c12cccc(C=C3)c1c3ccc2,152.062600256
3590,-3.96,CC34CCC2c1c(CCC2C3CCC4=O)cc(O)cc1,270.161979944
3591,-3.97,Cc1c(ccc3c2nccc3C)c2ncc1,208.100048384
3592,-3.98,OC4CCN(CC4)CCCN2c1ccccc1Sc3c2cc(C#N)cc3,365.15618335600004
3593,-3.99,CC(Cc(cc1)ccc1C(C)C(O)=O)C,206.130679816
3594,-4.0,CC(C)(C)Nc1nc(SC)nc(NCC)n1,241.13611660799998
3595,-4.0,CC1=CCC(C(C)=C)CC1,136.125200512
3596,-4.02,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,259.896540088
3597,-4.04,O=C1C(Cl)=C(NC)C=NN1c2cc(C(F)(F)F)ccc2,303.038624248
3598,-4.06,CCNc1nc(N(CC)CC)nc(Cl)n1,229.10942319199998
3599,-4.08,O=C(SCC(Cl)=CCl)N(C(C)C)C(C)C,269.040790524
3600,-4.08,Clc1cc(C(c4ccccc4Cl)=NCc3nnc(C)n23)c2cc1,342.04390174400004
3601,-4.1,CCCCCCCCCC(OCC)=O,200.177630008
3602,-4.1,C34C2CC(C)C1=CC(C=CC1(C)C2(F)C(O)CC3(C)C(C(C)=O)(O)CC4)=O,376.20498762799997
3603,-4.11,O=C(Nc1ccccc1)NC(CCCC2)C2C,232.15756326
3604,-4.11,O=C(C(C1=O)C(c2ccccc12)=O)C(C)(C)C,230.094294308
3605,-4.12,CC(C)Cc1ccccc1,134.109550448
3606,-4.12,CC(C3=CC2)(CCC(O)C3)C1C2C(CCC4=O)C4(C)CC1,288.208930136
3607,-4.14,Cc1c(cccc2)c2c(C)cc1,156.093900384
3608,-4.14,Clc2cc1ccccc1cc2,162.023627904
3609,-4.15,CC(C)(c1ccccc1)CC,148.125200512
3610,-4.15,OCCN(CC4)CCN4CCCN1c3c(ccc(C(F)(F)F)c3)Sc2c1cccc2,437.17486811199996
3611,-4.16,COc1ccc(Oc2ccc(cc2)NC(N(C)C)=O)cc1,286.131742436
3612,-4.16,COc1ccc2c(ccc(C(C)C(O)=O)c2)c1,230.094294308
3613,-4.16,CCCCc1c(OS(=O)(N(C)C)=O)nc(NCC)nc1C,316.156911628
3614,-4.16,Clc4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(CCO)CC2,403.148511132
3615,-4.16,CC(C3CC2)(CCC(O)C3)C1C2C(CCC4=O)C4(C)CC1,290.2245802
3616,-4.17,CCc1c(cccc2)c2ccc1,156.093900384
3617,-4.17,c1(Cc2ccccc2)ccccc1,168.093900384
3618,-4.18,OC1(C(OC)=O)c3c(ccc(Cl)c3)c2c1cccc2,274.03967189200006
3619,-4.19,CN(C)CCCN1c3c(cccc3)CCc2c1cccc2,280.193948768
3620,-4.19,O=C(CCl)N(c(c(CC)ccc1)c1CC)COCCCC,311.16520675199996
3621,-4.19,ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,431.924791768
3622,-4.2,CC(OP(OC(C)C)(SCCNS(=O)(c1ccccc1)=O)=S)C,397.06050787799995
3623,-4.21,O=S(NC(NC2CCCCC2)=O)(c(cc1)ccc1C)=O,296.1194635
3624,-4.21,O=C(c(cccc2)c2I)Nc1ccccc1,322.98071194
3625,-4.22,CC(CN(C)C)CN1c(cc3OC)c(cc3)Sc2c1cccc2,328.160934388
3626,-4.22,Nc1c(cc2ccccc2n3)c3ccc1,194.08439832
3627,-4.23,S=P(OCC)(OCC)SCCSCC,274.028479478
3628,-4.24,O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,263.18852904
3629,-4.24,N#Cc(c(Cl)ccc1)c1Cl,170.964254456
3630,-4.24,C#CCCCCCCC,124.12520051199999
3631,-4.25,CCC1CCCCC1,112.12520051199999
3632,-4.26,CC(C)CC(C)C,100.12520051199999
3633,-4.29,Cc1c(cccc2)c2cc(C)c1,156.093900384
3634,-4.3,CC(OCC(C4(O)CCC3C2CCC1=CC(CCC1(C)C2C(O)CC34C)=O)=O)=O,404.2198887439999
3635,-4.31,O=C2Oc1c(C=C2)ccc(OC)c1CC=C(C)C,244.109944372
3636,-4.31,O=C(O)CCCCCCCCCCCCCC,242.2245802
3637,-4.31,c1(c2ccccc2)ccccc1,154.07825032
3638,-4.33,CC(CCCC1)C1C,112.12520051199999
3639,-4.35,Brc2cccc1ccccc12,205.973112324
3640,-4.35,CC(C3CCC4C2CC(C1CC(CCC1(C2CC(C34C)O)C)O)O)CCC(O)=O,408.2875743799999
3641,-4.35,Oc1ccc(C(CC)=C(CC)c2ccc(O)cc2)cc1,268.14632988
3642,-4.36,O=C(O)c2c(cccc2)Nc1cc(C(F)(F)F)ccc1,281.06636322
3643,-4.37,O=C1C=CC2(C)C(CCC3C2C(O)CC4(C)C3CCC4(O)C(COC(C)=O)=O)=C1,402.2042386799999
3644,-4.37,O=C(OCC#CCCl)Nc1cccc(Cl)c1,257.001033888
3645,-4.4,OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4=O)C1,290.2245802
3646,-4.4,Brc1cc(cccc2)c2cc1,205.973112324
3647,-4.4,Clc4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(C)CC2,373.13794644800004
3648,-4.4,O=C(OCCCC)c1ccccc1C(OCCCC)=O,278.151809184
3649,-4.43,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(C)=O)=C1,314.2245802
3650,-4.43,CC(C)Nc1nc(NC(C)C)nc(Cl)n1,229.10942319199998
3651,-4.44,O=C1C(c3cc(C(F)(F)F)ccc3)=CN(C)C=C1c2ccccc2,329.102748728
3652,-4.44,CCCCCCC=C,112.12520051199999
3653,-4.45,c1(N=Nc2ccccc2)ccccc1,182.08439832
3654,-4.46,C3(CC4)C2CC=C1CC(OC(C)=O)CCC1(C)C2CCC3(C)C4=O,330.21949481999997
3655,-4.46,Clc1cc(Cl)ccc1Oc2c(O)cc(Cl)cc2,287.951162504
3656,-4.47,CC1CCC(C)CC1,112.12520051199999
3657,-4.49,Fc(cc(C(C(O)=O)C)cc2)c2c1ccccc1,244.089957876
3658,-4.5,Brc(cc(Br)cc1)c1Br,311.778486396
3659,-4.51,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,287.860066272
3660,-4.54,Clc(cccc2)c2c1ccccc1,188.039277968
3661,-4.55,CCNc1nc(NCC)nc(Cl)n1,201.07812306399998
3662,-4.57,Clc(c(Cl)ccc1Cl)c1Cl,213.891060784
3663,-4.57,O=C1CCC2C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,298.193280072
3664,-4.6,CCCCCCCOC(c1ccc(N)cc1)=O,235.157228912
3665,-4.6,S=C=Nc1cccc2c1cccc2,185.029920224
3666,-4.6,c13c(cccc3)oc2c1cccc2,168.057514876
3667,-4.61,Clc1c(OC)cc(OC)c2c1OC(C(OC)=CC3=O)(C(C)C3)C2=O,352.071365944
3668,-4.62,Clc(cc3)ccc3C(n2c(C)c(CC(O)=O)c1cc(OC)ccc12)=O,357.0767856719999
3669,-4.62,CCCCCCCCCCCC(O)=O,200.177630008
3670,-4.63,CCCCCCCCCC(OC)=O,186.161979944
3671,-4.63,Clc(c(Cl)cc(Cl)c1)c1Cl,213.891060784
3672,-4.63,c12cccc(CC3)c1c3ccc2,154.07825032
3673,-4.64,CCCCCc1ccccc1,148.125200512
3674,-4.66,O=C(c(cccc1)c1C(OCC(C)C)=O)OCC(C)C,278.151809184
3675,-4.67,CCCCCCCCCCCCO,186.198365452
3676,-4.69,CCCCCCCCCCCC(OC)=O,214.193280072
3677,-4.7,CC(OCCN4CCN(CC4)CCCN2c1c(Sc3ccc(cc23)Cl)cccc1)=O,445.1590758159999
3678,-4.7,O=C(c(cc2Cl)c(cc2)O)Nc(ccc(N(=O)=O)c1)c1Cl,325.986112096
3679,-4.71,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(O)C(C)=O)=C1,330.21949481999997
3680,-4.71,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(CCCC)=O)C(CO)=O)=C1,476.2574171239999
3681,-4.74,CCCC1CCCC1,112.12520051199999
3682,-4.74,c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,310.15036970399996
3683,-4.74,Cc1c(cccc2C)c2ccc1,156.093900384
3684,-4.77,O=C(Nc1cc(Cl)c(Cl)cc1)N(C)CCCC,274.06396849199996
3685,-4.81,CCCCCCCI,226.02184848
3686,-4.85,Cc1cccc(c1)Oc2cccc(c2)C,198.104465068
3687,-4.86,S=C(SSC(N(CC)CC)=S)N(CC)CC,296.05093264
3688,-4.88,Clc1cccc(c2ccccc2)c1,188.039277968
3689,-4.9,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(C)=O)C(CO)=O)=C1,434.2104669319999
3690,-4.91,c1(cccc3)c3Cc2c1cccc2,166.07825032
3691,-4.92,Clc1cc(c2cc(Cl)c(N)cc2)ccc1N,252.02210368
3692,-4.92,Cc1ccc(c2c1cccc2C)C,170.109550448
3693,-4.93,CC(OC(C(c1ccc(Br)cc1)(c2ccc(Br)cc2)O)=O)C,425.9466185719999
3694,-4.95,CC=C(c1ccc(O)cc1)C(c2ccc(O)cc2)=CC,266.130679816
3695,-4.95,CC1(CC2)C(OC(C)=O)(C(C)=O)CCC1C(C=C3Cl)C2C(C=C4)(C)C3=CC4=O,402.159787024
3696,-4.97,c1(cccc3)c3[nH]c2c1cccc2,167.073499288
3697,-4.98,Clc1cc(Cl)c(Cl)c2nsnc12,237.892602072
3698,-5.01,CN(C)CCCN1c(cc(Cl)cc3)c3Sc2c1cccc2,318.09574728800004
3699,-5.03,O=C(C(NC(C(Cl)Cl)=O)=C2Cl)c(cccc1)c1C2=O,316.94132609199994
3700,-5.04,Brc1c(Br)cccc1Br,311.778486396
3701,-5.05,C=CCCCCCCC,126.14085057599999
3702,-5.06,CCCCCCCCBr,192.051362644
3703,-5.06,OC(CCC(c1ccc(c2ccccc2)cc1)=O)=O,254.094294308
3704,-5.09,COc1ccc(cc1C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)Cl,493.14381967599996
3705,-5.14,O=P(SCCCC)(SCCCC)SCCCC,314.09616511400003
3706,-5.15,OC4CCC3(C)C2CC(O)C1(C)C(C(C)CCC(NCC(O)=O)=O)CCC1C2C(O)CC3C4,465.30903809599994
3707,-5.17,Nc3cc2cc1ccccc1cc2cc3,193.089149352
3708,-5.18,ClC1(C(Cl)=C(Cl)C(Cl)=C1Cl)Cl,269.81311608
3709,-5.19,O=C(OC(C)C)C=C(C)C=CCC(C)CCCC(OC)(C)C,310.25079494799996
3710,-5.19,O=C(c2c1cccc2)c(cccc3)c3C1=O,208.052429496
3711,-5.21,Clc(cccc2Cl)c2c1ccccc1,222.000305616
3712,-5.22,Oc1ccc(Oc2c(I)cc(CC(N)C(O)=O)cc2I)cc1I,650.790051864
3713,-5.22,Cc1c(Cc3ccccc23)c2ccc1,180.093900384
3714,-5.25,Clc(cc(Cl)cc2)c2c1ccccc1,222.000305616
3715,-5.27,CC(C3(CCC4C2C=C(C1=CC(CCC1(C2CCC34C)C)=O)C)C)=O,340.24023026399993
3716,-5.27,Clc(cccc2)c2c1ccccc1Cl,222.000305616
3717,-5.28,Oc1cc(CC=C3C2CCC4(C)C3CCC4=O)c2cc1,268.14632988
3718,-5.28,Clc(cccc2)c2c1ccc(Cl)cc1,222.000305616
3719,-5.3,CN(CCCN2c1ccccc1Sc3c2cc(C(F)(F)F)cc3)C,352.122104268
3720,-5.31,c1(cccc3)c3Oc(cccc2)c2O1,184.052429496
3721,-5.33,O=C(O)CCCCCCCCCCCCC,228.208930136
3722,-5.35,CC(OC(C12C)(CCC1C(C=C(C)C3=CC4=O)C(C3(CC4)C)CC2)C(C)=O)=O,384.23005950399994
3723,-5.37,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4OC(CC)=O)=C1,344.23514488399996
3724,-5.4,O=C(c(cc1)ccc1N)OCCCCCCCC,249.172878976
3725,-5.4,c1(c2nc(cccc4)c4cc2)nc(cccc3)c3cc1,256.100048384
3726,-5.4,O=C1N(SC(Cl)(Cl)C(Cl)Cl)C(C2CC=CCC12)=O,346.910810248
3727,-5.41,CC45CCC2C(C4CCC5O)CCC3CC1SC1CC23C,306.20173658
3728,-5.43,Clc1c2c(nccn2)c(Cl)c(Cl)c1Cl,265.897208784
3729,-5.46,Clc1c(Oc2ccc(N(=O)=O)cc2)ccc(Cl)c1,282.980298444
3730,-5.47,Nc1c(C(F)(F)F)cc(N(=O)=O)c(N(CC)CC)c1N(=O)=O,322.08888955599997
3731,-5.47,CN(C=Nc(ccc(C)c2)c2C)C=Nc(ccc(C)c1)c1C,293.18919773600004
3732,-5.51,CC(C(C(COC(CC(C)(C)C)=O)=O)(O)CC1)(CC2O)C1C(CC3)C2C(CC4)(C)C3=CC4=O,460.28248899999994
3733,-5.53,FC(F)(F)c1cc(N(=O)=O)c(N(CC)CCCC)c(N(=O)=O)c1,335.10929065199997
3734,-5.54,S=P(OCC)(OCC)SCSP(OCC)(OCC)=S,383.9876164439999
3735,-5.54,COc1cc3c(n(c(C)c3CC(O)=O)C(C=Cc2ccccc2)=O)cc1,349.131408088
3736,-5.64,O=C(OCc2ccccc2)c1ccccc1C(OCCCC)=O,312.13615911999995
3737,-5.64,ClC13C(Cl)=C(Cl)C(C3(Cl)Cl)(Cl)C2C1C=CC2,335.860066272
3738,-5.65,Clc(c(Cl)cc(Cl)c1Cl)c1Cl,247.852088432
3739,-5.66,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,312.208930136
3740,-5.68,CCCCCCCCCCCCCCCCCC(O)=O,284.271530392
